instructor_id,dept_id,first_name,last_name,salary
9315,40,Arlena,Loeb,177749.18
9316,67,Averyl,Radu,222046.89
9317,72,Ermengarde,Zuzana,153973.85
9318,26,Kirbee,Isacco,233289.83
9319,59,Caressa,Edison,198202
9320,31,Meriel,Mauer,33632.97
9321,74,Constance,Syd,63924.09
9322,72,Rhoda,Friede,96078.82
9323,7,Ardeen,Phaidra,212882.41
9324,74,Caryl,Rurik,205063.5
9325,73,Jeanna,Jess,185123.52
9326,32,Phylis,Brackely,161936.36
9327,70,Violet,Burnside,53954.23
9328,18,Roxane,Ivens,208606.53
9329,33,Konstance,Ricki,211219.36
9330,30,Tomasina,Haerr,200380.53
9331,6,Ermengarde,Suanne,142275.12
9332,26,Arabel,Nickola,136135.01
9333,39,Joy,Ezar,80271.49
9334,51,Rhea,Dex,21005.88
9335,62,Susette,Maisey,221560.24
9336,38,Elsie,Whittaker,232148.33
9337,20,Dari,Goode,79069.06
9338,21,Elbertina,Llovera,98569.79
9339,47,Perry,Gualtiero,60720.38
9340,17,Christian,Garbe,120633.37
9341,23,Gusty,Bobbee,87317.31
9342,73,Cindelyn,Ezar,249454.59
9343,46,Brianna,Wareing,71376.27
9344,74,Claresta,Kat,109964.24
9345,62,Tamqrah,Baudin,71407.66
9346,58,Claresta,Brackely,90739.09
9347,29,Kenna,Seagraves,31762.28
9348,11,Joane,Lunsford,126970.56
9349,9,Melisent,Karylin,103809.61
9350,12,Fernande,Aloise,203096.29
9351,44,Tersina,Phi,139015.65
9352,33,Dacia,Kress,87376.28
9353,26,Cacilie,Leler,164799.7
9354,60,Valera,Wareing,74815.27
9355,23,Sharlene,Lauraine,186234.19
9356,16,Ricky,Raimondo,108200.44
9357,20,Teddie,Karl,226408.76
9358,30,Madelle,August,137303.15
9359,7,Ann-Marie,Silvan,41207.1
9360,61,Rani,O'Rourke,48310.55
9361,2,Ninnetta,Euridice,75570.92
9362,27,Maryellen,Sadowski,140480.33
9363,44,Jinny,Durante,236691.19
9364,74,Rhoda,Reinke,78569.92
9365,66,Kellen,Taam,230475.08
9366,22,Lynde,Maxi,60847.04
9367,72,Hallie,Gower,236003.02
9368,67,Gretal,Margarete,83605.5
9369,58,Marline,McCutcheon,144536.11
9370,46,Sheelagh,Schalles,139912.74
9371,57,Jillayne,Kolnick,213487.93
9372,31,Marleah,Sigfrid,97918.74
9373,66,Coral,Soneson,60192.36
9374,27,Kore,Giff,110935.68
9375,6,Rozele,Fax,138838.17
9376,42,Wilma,Ajay,164305.26
9377,20,Susette,Nahum,241807.09
9378,2,Dianemarie,Dex,102727.72
9379,13,Max,Bord,236551.78
9380,70,Arlena,Desai,165560.86
9381,61,Ericka,Cynar,71343.34
9382,22,Misha,Dreda,242065.19
9383,11,Chandra,Gualtiero,224407.46
9384,45,Ana,Phaidra,192494.73
9385,72,Tybie,Richers,89777.21
9386,40,Tersina,Justinn,61449.33
9387,39,Joy,Payson,173203.82
9388,12,Rozele,Hailee,21227.13
9389,58,Jolyn,Gwenore,129969.9
9390,37,Ekaterina,Hepsibah,79379.97
9391,48,Beverley,Sallyann,218203
9392,42,Joeann,Lory,162573.06
9393,46,Leia,Hermes,171180.96
9394,36,Frank,Trey,87755.91
9395,46,Amara,Nickola,138924.28
9396,40,Ebonee,Rhu,118649.87
9397,20,Melodie,Hourigan,140337.85
9398,73,Valeda,Korey,165227.68
9399,35,Ardeen,Colp,246273.7
9400,41,Fayre,Dosia,92505.84
9401,54,Raina,Sisile,97405.91
9402,49,Rebeca,Rustice,83017.59
9403,6,Hannis,Hoenack,155539.42
9404,29,Brianna,Granoff,110623.13
9405,13,Sheelagh,Stilwell,35281.49
9406,27,Marline,Malina,184748.96
9407,16,Aeriela,Daveta,50820.86
9408,28,Lily,Loring,197209.29
9409,74,Pierette,Kannry,59380.28
9410,40,Laure,Lattie,108274.7
9411,23,Merrie,Lane,61934.74
9412,28,Elfreda,Blase,77019.61
9413,57,Laurene,Ludewig,190323.48
9414,27,Olwen,Garlinda,53302.49
9415,7,Briney,Brian,102504.55
9416,24,Shannah,Rozanna,55879.56
9417,64,Kamilah,Verger,145361.62
9418,41,Ellette,Danby,231471.38
9419,68,Kirstin,Eugenia,175990.47
9420,64,Yetty,Bigner,124271.27
9421,5,Nelle,Madox,209978.97
9422,6,Therine,Parette,106837.64
9423,63,Beatriz,Eachern,213537.21
9424,54,Janis,Delp,32007.06
9425,75,Berta,Lanita,71376.44
9426,50,Monika,Socha,139830.57
9427,7,Charlena,Huggins,171830.06
9428,57,Amelia,Modie,38051.72
9429,70,Shannah,Adore,117995.17
9430,42,Corry,Colyer,48749.35
9431,54,Brynna,Olnee,132654.28
9432,39,Jolyn,Means,153235.03
9433,8,Deedee,Winthorpe,144981.61
9434,15,Nollie,Uird,67063.01
9435,21,Brianna,Ellerey,47643.01
9436,64,Gwyneth,Hermes,102732.33
9437,16,Lynde,Hashim,34719.9
9438,45,Averyl,Rugen,222318.64
9439,59,Josephine,Mintz,228766.27
9440,64,Kirstin,Grobe,99416.74
9441,64,Stevana,Seligman,230730.38
9442,8,Mamie,Ivens,126790.63
9443,72,Goldie,Tillford,59787.21
9444,62,Gale,Kaete,146332.09
9445,51,Elsie,Rosemary,45828.74
9446,2,Isa,Ruvolo,207320.35
9447,74,Tomasina,Brandice,164409.48
9448,51,Karena,Klemperer,90507.99
9449,41,Winny,Hirsch,249938.23
9450,50,Ericka,Dorcy,36169.38
9451,54,Verla,Chauncey,176161.84
9452,4,Rayna,Vilma,212379.8
9453,12,Juliane,Torray,103183.42
9454,37,Alie,Erb,54455.93
9455,26,Aimil,Verger,83050.58
9456,48,Tressa,Arathorn,54950.47
9457,30,Charmaine,Charity,227386.64
9458,26,Rosene,Taam,41041.38
9459,36,Aubrie,Baudin,80738.08
9460,6,Shirlee,Mauer,202547.24
9461,52,Lindie,Callista,249541.01
9462,59,Maud,Grobe,140620.15
9463,39,Layla,Faro,226888.31
9464,68,Annora,Kaete,41799.86
9465,35,Meghann,Ralfston,243721.08
9466,13,Aurelie,Wenda,199398.55
9467,39,Ivett,Loring,23812.17
9468,75,Dianemarie,Maisey,180116.16
9469,60,Aryn,McClimans,178863.86
9470,10,Lenna,Pitt,128822.95
9471,10,Rhea,Angelis,176949.18
9472,14,Lacie,Kirbee,68190.78
9473,72,Marti,Garlinda,166488.69
9474,58,Fredericka,Sinegold,88378.31
9475,20,Ariela,Jillane,147072.19
9476,39,Steffane,Nikaniki,116758.36
9477,57,Tierney,Jenness,108955.22
9478,47,Roz,Mandler,221545.01
9479,43,Dacia,Craggie,237212.13
9480,8,Brooks,Fontana,169278.54
9481,40,Ulrike,Kendrick,228450.51
9482,49,Dede,O'Carroll,175547.47
9483,13,Meriel,Concha,236784.21
9484,23,Konstance,Parette,91679.32
9485,73,Marika,Jeanne,209205.53
9486,19,Bobbi,Israeli,96413.04
9487,36,Augustine,Klemperer,212466.15
9488,55,Deedee,Wattenberg,213475.5
9489,71,Vivia,Lory,72134.23
9490,63,Eve,Gusella,194100.56
9491,26,Katuscha,Faust,197559.48
9492,37,Perry,Cottle,54204.41
9493,50,Annabela,Maisey,31458
9494,60,Kathy,Neva,163435.77
9495,66,Bettine,Alisia,58775.73
9496,40,Lusa,Bakerman,85457.55
9497,53,Tori,Reidar,96977.16
9498,5,Tera,Gordon,53690.87
9499,56,Carmencita,Bevin,64508.95
9500,61,Gusella,Uund,175334.37
9501,50,Berta,Lilas,160366.85
9502,72,Marti,Pitt,230296.97
9503,11,Layla,Adlare,201738.07
9504,58,Tressa,Merell,42195.07
9505,5,Celisse,Gower,180684.85
9506,19,Kittie,Kimmie,183417.84
9507,10,Codie,Juliet,23037.47
9508,38,Meg,Forrer,47062.47
9509,22,Alleen,Daegal,200907.96
9510,70,Mara,Cleo,236055.59
9511,47,Gloria,Mandler,63742.75
9512,68,Gerrie,Elsinore,211311.32
9513,75,Atlanta,Waite,171046.64
9514,15,Liana,Magdalen,120771.4
9515,6,Siana,Bigner,197321.89
9516,23,Dulcinea,Rustice,158995.4
9517,64,Alia,Linskey,210696.92
9518,47,Dominga,Sawtelle,132969.09
9519,22,Starla,Kevon,129151.63
9520,49,Lesly,Jethro,88415.85
9521,35,Bobinette,Randene,171959.66
9522,57,Vivia,Lorenz,191332.09
9523,71,Oona,Ventre,34224.35
9524,70,Catharine,Hedve,126398.95
9525,31,Darci,Madaih,166909.55
9526,38,Marcy,Carmena,72322.77
9527,33,Karlee,Juliet,153663.82
9528,53,Cristine,Yusuk,127786.18
9529,31,Latisha,Rurik,79940.03
9530,62,Romona,Desai,156384.39
9531,14,Anthia,Liebermann,137118.31
9532,54,Yvonne,Lea,219707.89
9533,27,Roxane,Earlie,137037.57
9534,38,Lorne,Dominy,134150.79
9535,3,Christy,Cloris,139778.43
9536,50,Reeba,Shaver,189281.73
9537,16,Chastity,Greenwald,213573.04
9538,57,Lorenza,Vale,61734.56
9539,4,Helena,Seagraves,61226.77
9540,32,Hettie,Faria,64192.57
9541,42,Olwen,Felizio,119324.33
9542,73,Zaria,Donell,161077.9
9543,38,Ezmeralda,Tremayne,236034.31
9544,5,Michaelina,Wilkinson,162780.34
9545,43,Marjie,Montgomery,26679.41
9546,61,Ada,Jehu,221771.02
9547,29,Nelle,Uund,205079.86
9548,17,Delilah,McClimans,207862.31
9549,28,Raina,Robertson,206898.36
9550,63,Charmaine,Wandie,100303.67
9551,42,Sibella,Manolo,80169.42
9552,20,Teddie,Ludewig,74293.24
9553,24,Rosanne,Faso,71335.78
9554,12,Tami,Shaver,130493.83
9555,21,Hollie,Lacombe,83059.36
9556,74,Verla,Pandolfi,247111.27
9557,45,Lonnie,Oriana,222644.42
9558,49,Olwen,Alva,76953.8
9559,45,Hope,Forrer,140737.43
9560,50,Atlanta,Hertzfeld,25556.72
9561,32,Kore,Palocz,49928.68
9562,66,Glenda,Pauly,20228.6
9563,21,Jacquetta,Stav,22056.7
9564,47,Starla,Alcott,199509.96
9565,7,Gaylene,Carleen,39985.51
9566,48,Mathilda,Sibyls,21932.39
9567,55,Daune,Mathilde,85451.62
9568,35,Stacey,Maiah,123004.83
9569,58,Ezmeralda,Skurnik,63024.82
9570,40,Jan,Argus,132764.6
9571,22,Zaria,Pierette,166175.88
9572,30,Sybille,Marlie,235124.72
9573,70,Gisela,Jaylene,144770.12
9574,24,Sybille,Koehler,170830.02
9575,33,Dorothy,Junie,56326.68
9576,65,Tobe,Uund,146767.06
9577,53,Ariela,Francene,238227.21
9578,29,Selma,Lemuela,159112.16
9579,23,Nadine,Audly,200302.61
9580,38,Perry,Kaete,190905.06
9581,39,Lindie,Greenwald,194751.52
9582,38,Agnese,Read,62746.77
9583,12,Alexine,Brittani,176657.85
9584,7,Dorthy,Hoenack,38918.97
9585,5,Lolita,Bultman,178008.96
9586,30,Demetris,Rheingold,164220.73
9587,74,Dale,Seessel,128884.82
9588,55,Gale,Gilbertson,141630.75
9589,71,Ezmeralda,Curren,23765.19
9590,66,Jemie,Muriel,58518.86
9591,43,Alyda,Lucienne,51672.29
9592,63,Mary,Wenoa,101177.73
9593,34,Georgetta,Ruvolo,149020.66
9594,20,Kittie,Kenney,136069.05
9595,66,Imojean,An,68414.46
9596,23,Julieta,Lattie,164299.41
9597,75,Shaylyn,Hourigan,38253.4
9598,33,Kaja,Fiann,149583.53
9599,27,Lyssa,Dudley,98992.9
9600,4,Michaelina,Ax,123297.04
9601,53,Teriann,Lissi,83650.9
9602,64,Odessa,Haldas,63521.71
9603,15,Lucy,Nicoline,73484.78
9604,63,Tilly,Giule,157186.88
9605,1,Brynna,Kevon,51799.45
9606,36,Joeann,Uund,28054.59
9607,16,Renie,Ellord,114560.86
9608,29,Brandise,Cressida,74086.21
9609,67,Brooks,Meter,213840.51
9610,40,Dale,Mehalek,169182.39
9611,7,Paola,Germann,92862.89
9612,21,Robbi,Olin,177185.59
9613,12,Lusa,Hebner,155591.44
9614,74,Briney,Jorgan,226364.52
9615,7,Emelina,Hebner,230884.64
9616,71,Kenna,Stelle,45183.74
9617,9,Rani,Madox,131851.27
9618,15,Natka,Campball,128609.09
9619,58,Dolli,Lipson,142364.09
9620,54,Jere,Screens,106781.41
9621,35,Tami,Raama,247397.88
9622,47,Rivalee,Yusuk,42403.63
9623,9,Jennica,Nisbet,194515.14
9624,53,Chere,Kravits,106653.43
9625,53,Adelle,Dom,17386.21
9626,14,Frank,Chauncey,219322.78
9627,16,Brianna,Croix,152205.29
9628,73,Cathie,Wallis,131677.38
9629,29,Ayn,Scammon,222419.33
9630,25,Leia,Mallon,149905.57
9631,21,Dorene,Giff,87831.64
9632,3,Lynde,Cleo,166780.78
9633,43,Joleen,Wilkinson,193635.18
9634,33,Tomasina,Jerald,56622.28
9635,60,Kimmy,August,60523.93
9636,24,Madalyn,Stephie,188344.23
9637,67,Odessa,Gladstone,63358.35
9638,6,Kara-Lynn,Lay,75271.11
9639,4,Willetta,Juan,136779.44
9640,50,Janenna,Maiah,137653.38
9641,53,Beth,Anastatius,49691.54
9642,23,Benita,Rossner,58874.05
9643,23,Addia,Howlyn,188185.76
9644,44,Amara,Damarra,185360.44
9645,41,Marguerite,Rosemary,18037.75
9646,70,Consuela,Hazlett,164601.27
9647,63,Tybie,Gordon,121171.26
9648,17,Jan,Mike,171606.26
9649,43,Lolita,Whittaker,168006.65
9650,71,Selia,Selway,140904.23
9651,51,Rozele,Bow,202946.64
9652,54,Roseline,Schonfeld,233091.04
9653,57,Wendi,Brunell,83102.31
9654,41,Joleen,Cottle,219771.87
9655,38,Dennie,Shirberg,192528.06
9656,16,Flory,Gale,47959.7
9657,20,Karena,Georas,167982.7
9658,22,Cacilie,Levey,187016.5
9659,11,Kittie,Remmer,61225.94
9660,64,Catrina,Eben,61930.66
9661,74,Jacenta,Sperling,234975.39
9662,27,Lory,Jenness,158791.08
9663,70,Lizzie,Schroth,223865.14
9664,10,Melanie,Friede,215115
9665,62,Chandra,Catie,38767.96
9666,9,Corry,Pearse,192753.24
9667,48,Odessa,Pattin,227911.66
9668,62,Wynne,Emmy,115488.81
9669,14,Ginnie,Cullin,145676.44
9670,51,Karly,Leopold,95037.07
9671,11,Janey,Schlosser,216100.8
9672,37,Blake,Durware,150298.7
9673,1,Adelle,Kristi,32194.43
9674,7,Paola,Winnick,179013.32
9675,7,Doralynne,Freddi,45083.31
9676,8,Kary,Carmena,148567.1
9677,37,Renae,Romelda,205335.78
9678,27,Helsa,Miru,98105.6
9679,32,Alia,Radu,104815.29
9680,51,Chastity,Ambrosia,182347.46
9681,65,Vinita,Maisey,147717.36
9682,49,Oralee,Penelopa,48294.82
9683,36,Tarra,Penelopa,130393.03
9684,33,Edyth,Levey,33107.47
9685,12,Stacey,Buffum,25008.61
9686,61,Nonnah,Vale,219345.17
9687,29,Olivette,Taam,188181.75
9688,18,Jessy,Himelman,94763.2
9689,33,Kaja,Koziara,32230.81
9690,60,Etta,Harned,38712.04
9691,2,Kerrin,Oscar,122369.58
9692,43,Chloris,Weinreb,237409.95
9693,6,Sharlene,Alexandr,109367.76
9694,11,Brynna,Phyllis,61135.33
9695,19,Eve,Parsaye,193655.41
9696,23,Deane,Sperling,144733.85
9697,13,Carolina,Clywd,71372.45
9698,27,Audrie,Cecile,41818.83
9699,34,Danny,Phi,212772.68
9700,60,Dania,Talia,177796.76
9701,14,Catrina,Tatianas,219281.72
9702,68,Darlleen,Evangelia,42519.82
9703,23,Florie,Gilmour,151352.82
9704,63,Orsola,Regan,88301.89
9705,61,Lacie,Lindemann,119716.38
9706,27,Jessy,Wilkinson,245697.31
9707,64,Mallory,Waite,161475.95
9708,40,Quintina,Iphlgenia,114330.71
9709,22,Rosanne,Colleen,71020.45
9710,53,Desirae,Ramona,120665.45
9711,4,Correy,Merell,46910.47
9712,44,Cathie,Michella,224018.98
9713,54,Gui,Ambrosia,181409.49
9714,49,Yolane,Evvie,87516.22
9715,36,Kimberley,Zola,162334.18
9716,8,Bertine,Terrence,116815.98
9717,42,Rebeca,Milson,139281.96
9718,56,Marika,Eldrid,235429.91
9719,54,Gratia,Jalbert,174392.19
9720,12,Rosabelle,Valerio,161155.23
9721,67,Bee,Chapland,244322.92
9722,2,Aimil,Natalia,54619.49
9723,68,Aigneis,Erminia,143902.64
9724,56,Mallory,Pulsifer,31086.35
9725,10,Carree,Goddard,200126.46
9726,75,Jackie,Narton,53023.71
9727,19,Pierette,Kermit,204151.42
9728,49,Goldie,Konyn,129890.11
9729,60,Robinia,Swigart,42663.88
9730,10,Lesly,Sikorski,240462.77
9731,73,Elfreda,Pelagias,165698.25
9732,48,Jean,Telfer,66012.28
9733,3,Mady,Bartlett,51289.59
9734,36,Kerrin,Lytton,132425.38
9735,69,Tybie,Fink,238556.04
9736,19,Lexine,Morgun,129177.9
9737,45,Gertrud,Han,39227.64
9738,43,Dorthy,Krystle,161134.99
9739,6,Mara,Goode,217585.15
9740,75,Sallie,Stelle,73162.24
9741,9,Carmela,Norrie,79859.24
9742,22,Sandie,Briney,39986.81
9743,41,Fawne,Vale,34590.8
9744,69,Inga,Maiah,127582.19
9745,14,Ofilia,Sikorski,22604.91
9746,46,Yvonne,Callista,180290.13
9747,68,Adore,Jess,76333.98
9748,52,Jean,Sawtelle,160875.83
9749,22,Gwyneth,Gladstone,178389.64
9750,55,Flo,Kaete,246739.16
9751,55,Roslyn,Sawtelle,66392.97
9752,4,Sam,Konyn,98219.66
9753,70,Joleen,Naor,44638.02
9754,24,Karlee,Atonsah,237731.13
9755,13,Antonietta,Lareena,122835.23
9756,67,Helena,Cleo,149320.04
9757,55,Florie,Mike,38725.05
9758,40,Roseline,Faria,169283.23
9759,8,Claudina,Kermit,139059.9
9760,1,Luci,Hourigan,175596.5
9761,50,Kerrin,Autrey,70381.32
9762,29,Morganica,Sheng,189334.61
9763,37,Emma,Payson,178155.53
9764,1,Bobbi,Kellby,45239.98
9765,71,Barbi,Fulmer,247458.3
9766,14,Sissy,Adalbert,230151.95
9767,26,Althea,Clarissa,116818.13
9768,55,Flo,Malina,58673.52
9769,43,Brooks,Brotherson,109684.7
9770,24,Ricky,Joseph,100138.31
9771,21,Renie,Schonfeld,195714.8
9772,39,Reeba,Obed,106583.81
9773,61,Alex,Aprile,136257.76
9774,8,Teddie,Brady,184244.02
9775,3,Marinna,Bronk,51806.78
9776,55,Marleah,Gaal,56295.14
9777,33,Minne,Gusella,97767.32
9778,18,Luci,Agle,198877.9
9779,20,Mamie,Norvol,216621.54
9780,50,Sheree,Emanuel,207050.02
9781,75,Karlee,Hortensia,34436.09
9782,22,Sashenka,Creamer,46466.92
9783,26,Myrtice,Means,54438.2
9784,15,Wynne,Vilma,82316.66
9785,71,Kate,Eliathas,153081.83
9786,36,Adelle,Laurianne,235616.98
9787,49,Roseline,Sundin,35359.96
9788,7,Teriann,Haerr,138008.72
9789,26,Lusa,Azeria,238031.35
9790,19,Tilly,Cecile,195427.51
9791,26,Karlee,Pascia,37170.67
9792,70,Delilah,Cutlerr,154356.89
9793,29,Margette,Fabiola,126195.07
9794,48,Charissa,Gemini,208262.58
9795,33,Di,Lenny,218387.18
9796,59,Grier,Myrilla,30069.67
9797,35,Zsa Zsa,Lail,162320.65
9798,58,Marleah,Garlinda,170613.3
9799,53,Lorie,Rebecka,166111.85
9800,23,Rosene,Norvol,25089.22
9801,10,Ofilia,Raychel,49878.41
9802,18,Shaine,Hunfredo,187840.22
9803,27,Consuela,Voletta,160058.62
9804,19,Winny,Trey,64642.52
9805,26,Taffy,Salvidor,73580.66
9806,62,Orelia,Narton,29804.23
9807,33,Rosaline,Bashemeth,184431.34
9808,39,Starla,Marlie,137750.72
9809,26,Sue,Vacuva,172020.73
9810,9,Katuscha,Freddi,44686.15
9811,3,Jacquetta,Jagir,98135.46
9812,47,Shirlee,Regan,51985.49
9813,18,Charissa,Percy,69843.7
9814,53,Aili,Louanna,244626.73
9815,67,Jean,Abram,22534.87
9816,40,Eve,Nerita,163130.63
9817,54,Yolane,Heidt,221986.71
9818,39,Bibby,Graig,233865.44
9819,21,Candi,Tufts,184573.33
9820,4,Shannah,Faso,132271.83
9821,62,Romona,Bury,220092.25
9822,48,Elvira,Pearse,247461.5
9823,48,Eolanda,Chesna,64397.62
9824,75,Livvyy,Hessler,222044.4
9825,8,Shaine,Kauppi,24824.37
9826,5,Nanete,Peonir,93060.45
9827,24,Olivette,Swigart,230165.25
9828,3,Ayn,Gower,118944.06
9829,8,Trudie,Tremayne,46382.34
9830,4,Dania,Greyson,130996.19
9831,54,Charissa,Lalitta,219813.23
9832,49,Georgina,Ophelia,35707.02
9833,8,Eugine,Rebecka,161106.23
9834,65,Felice,Killigrew,102579.94
9835,8,Joelly,Hewitt,55226.06
9836,27,Marnia,Kaja,39097.87
9837,8,Doralynne,Schwejda,134745.25
9838,40,Hermione,Reneta,246524.19
9839,18,Perry,Amand,193964.13
9840,25,Albertina,Maples,85577.76
9841,70,Candy,Celestine,169223.05
9842,3,Dione,Ingra,153005.45
9843,64,Kassey,Imelida,146093.57
9844,67,Hannis,Kussell,156993
9845,53,Kayla,Jethro,173224.51
9846,19,Audrie,Florina,55278.11
9847,3,Inga,Posner,193345.69
9848,63,Dyann,McNully,218997.24
9849,28,Jere,O'Rourke,110306.05
9850,53,Magdalena,Kirbee,112515.06
9851,53,Lyssa,Nickola,72388.16
9852,5,Ulrike,Zuzana,139834.5
9853,53,Agathe,Linskey,215973.98
9854,30,Mathilda,Tamar,87083.35
9855,12,Jemie,O'Rourke,29751.21
9856,2,Shaine,Gaal,164184.38
9857,62,Modestia,Garbe,239187.19
9858,29,Lorenza,Deny,103545.96
9859,46,Carly,Obed,79160.61
9860,23,Sissy,Mike,70191.48
9861,65,Lorie,Norrie,224372.48
9862,7,Beatriz,Wolfgram,213253.76
9863,49,Mallory,Syd,171346.44
9864,36,Tilly,Skurnik,85745.96
9865,66,Sidoney,Karylin,24913.55
9866,41,Merry,Darbie,83214.34
9867,43,Nelle,Baudin,136223.92
9868,39,Karena,Jehu,62854.05
9869,5,Jenilee,Laurianne,60380.41
9870,1,Carly,Trace,122813.96
9871,28,Darci,Nedrud,117068.89
9872,36,Lily,Hanshaw,102897.49
9873,46,Maryellen,Sikorski,115840.78
9874,58,Jaclyn,Sundin,155913.75
9875,72,Tani,Bettine,103691.04
9876,61,Hermione,Gregrory,166539.25
9877,63,Beatriz,Harday,82973.63
9878,24,Dennie,Revkah,99170.32
9879,49,Amalie,Malvino,102440.28
9880,33,Petronia,Uund,77314.2
9881,14,Teddie,Jerold,214431.85
9882,8,Heida,Tybald,214796.09
9883,9,Philis,Kelula,35073.87
9884,41,Larine,Flyn,196277.45
9885,12,Natka,Shaddock,223588.64
9886,62,Stevana,Tamar,112782.28
9887,29,Jinny,Rustice,208405.01
9888,54,Gloria,Chinua,209281.43
9889,42,Jemie,Odell,103658.37
9890,21,Vinita,Pillsbury,218082.49
9891,74,Evita,Chrystel,23638.56
9892,69,Minda,Dowski,29683.85
9893,39,Raquela,Si,242212.02
9894,60,Winifred,Norrie,231357.77
9895,2,Susan,Shelba,245677.9
9896,45,Olwen,Mullane,204358.19
9897,11,Eolanda,Lareena,117063.88
9898,32,Ebonee,Salchunas,56155.74
9899,15,Cordi,Bivins,152779.13
9900,58,Ada,Alfons,132379.83
9901,33,Dorice,Juliet,148743.84
9902,41,Shel,Giule,50266.33
9903,63,Kore,Cherianne,80070.68
9904,27,Dode,Toni,231424.97
9905,18,Drucie,Sasnett,139392.17
9906,17,Elvira,Erlandson,95366.5
9907,5,Camile,Maribeth,39966.21
9908,46,Nadine,Fillbert,174688.49
9909,69,Karina,Albertine,209362.73
9910,43,Angelique,Buttaro,163065.22
9911,44,Aaren,Hylan,109554.27
9912,69,Jolyn,Elo,235899.33
9913,36,Halette,Maisey,188025.88
9914,28,Mariann,Pierette,220894.66
9915,9,Sibella,Ophelia,248213.17
9916,36,Britni,Revkah,29649.17
9917,16,Larine,Riordan,92081.5
9918,23,Aubrie,Sallyann,195048.62
9919,8,Ida,Kress,101676.1
9920,63,Merci,Lea,62863.26
9921,5,Concettina,Avi,25418.23
9922,11,Annaliese,Sherrie,141069.69
9923,38,Quintina,Danby,136256.35
9924,63,Lynea,Selway,34876.6
9925,69,Bernardine,Danby,146402.34
9926,12,Janis,Marcellus,18740.59
9927,75,Olivette,Jena,147912.26
9928,9,Magdalena,Vanni,133552.04
9929,26,Minda,Shama,122109.51
9930,58,Albertina,Peti,98849.46
9931,29,Ardys,Whiffen,133426.75
9932,41,Miquela,Scammon,169834.11
9933,69,Olwen,Jerold,155785.14
9934,59,Kary,Maryanne,246479.17
9935,52,Jenilee,Lareena,27444.25
9936,21,Lory,Borrell,183782.21
9937,40,Daphne,Kirbee,187634.61
9938,30,Micheline,Karna,166557.81
9939,7,Allyce,O'Rourke,108200.11
9940,50,Madalyn,Ellord,39322.67
9941,49,Myriam,Astra,241898.8
9942,18,Selma,Sundin,22905.32
9943,19,Yetty,Isidore,191500.37
9944,34,Belva,Sundin,72613.38
9945,36,Sabina,Euridice,61589.66
9946,45,Elyssa,Alabaster,133879.52
9947,59,Aurore,Therine,172500.35
9948,73,Veda,Whiffen,18845.35
9949,55,Joceline,Maribeth,248366.53
9950,42,Madelle,Blase,205431.02
9951,70,Lindie,Boycey,132797.57
9952,50,Halette,Dosia,173815.6
9953,22,Mariann,McAdams,133919.21
9954,39,Jsandye,Tayib,177226.02
9955,37,Dorthy,Sinegold,246677.12
9956,67,Kellen,Felecia,234178.91
9957,1,Bernardine,Uird,63487.04
9958,3,Ariela,Gombach,146279.39
9959,64,Ira,Reinke,201040.37
9960,52,Yolane,Socha,167020.81
9961,71,Lita,Tremayne,101238.69
9962,4,Merrie,Japeth,49050.44
9963,27,Nikki,Bronk,152560.97
9964,56,Ann-Marie,Allina,237447.74
9965,46,Dari,Bibi,39404.82
9966,27,Paola,Callista,33130.35
9967,28,Berta,McGrody,35808.2
9968,43,Vonny,Ogren,84855.63
9969,3,Letizia,Lemuela,141234.71
9970,37,Cyndie,Stefa,56395.6
9971,44,Tami,Ovid,236650.07
9972,52,Caryl,Fax,64185.55
9973,2,Angelique,Wildermuth,96910.34
9974,55,Sue,Odell,238131.63
9975,43,Tami,Niles,29415.18
9976,36,Josephine,Havens,75664.4
9977,58,Althea,Olin,79771.62
9978,21,Sheelagh,Amasa,43322.9
9979,54,Jere,Egbert,112527.7
9980,39,Elie,Knowling,202977.65
9981,35,Shell,Maxi,121341.75
9982,9,Rori,Cottle,170248.15
9983,24,Layla,Sigfrid,39214.78
9984,73,Tina,Arley,161147.01
9985,28,Ada,Roumell,222425.14
9986,31,Dulcinea,Klotz,203997.68
9987,70,Dennie,Francene,249829.54
9988,74,Fred,Jacqui,15213.6
9989,44,Danika,Valerio,232213.21
9990,18,Mary,Donell,248340.96
9991,2,Merrie,Mike,92395.07
9992,7,Christal,Bigner,139730.18
9993,51,Bobinette,Braun,168876.3
9994,68,Meriel,Paton,190807.65
9995,60,Binny,Emerson,164105.65
9996,15,Karolina,Merat,101736.3
9997,66,Adelle,Dimitris,121832.36
9998,9,Brana,Maxi,105426.7
9999,24,Lucy,Armanda,84256.17
10000,70,Tarra,Cassius,141775.2
10001,13,Eve,Peti,129086.81
10002,17,Johna,Kiersten,39301.66
10003,32,Bobinette,Oneida,28004.86
10004,24,Kate,Ahab,115352.4
10005,27,Gaylene,Mandler,87399.5
10006,15,Danny,Kravits,29256.5
10007,33,Ira,McAdams,144984.31
10008,21,Starla,Fennessy,107338.88
10009,43,Gerianna,Lorenz,77341.62
10010,61,Elbertina,Koehler,74018.99
10011,26,Ofilia,Armanda,221339.83
10012,71,June,Pillsbury,21930.79
10013,27,Nerta,Albertine,87646.29
10014,21,Dacia,Henebry,63086.08
